population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctUnemployed,PctEmploy,murdPerPop,rapesPerPop,robbbPerPop,assaultPerPop,burglPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,communityname,state
53797.0,2.9,6.14,91.22,2.03,1.47,14.22,27.73,12.46,7.82,52551.0,97.68,41224.0,87.53,0.57,42.42,19.34,3.72,13.61,45694.0,15393.0,1786.0,3.35,5.68,18.6,5.21,68.7,1.78,62.43,44.59,176.58,643.9,2679.03,374.57,10.7,285.38,3708.2,Gloucestertownship,NJ
55002.0,2.66,17.18,69.88,1.55,19.8,15.77,34.62,18.81,8.65,55002.0,100.0,22577.0,81.39,1.8,39.49,20.34,6.14,11.37,29277.0,11691.0,11887.0,22.01,12.26,26.26,5.78,65.08,3.23,87.24,140.55,596.12,1378.03,4392.57,458.8,12.92,827.14,6242.33,Bryancity,TX
10398.0,2.53,2.51,68.29,0.38,1.77,20.79,36.19,23.58,12.6,0.0,0.0,14822.0,72.64,1.9,29.99,26.49,11.08,12.79,20465.0,9884.0,3196.0,33.2,13.52,24.6,9.79,51.19,17.43,43.58,69.73,148.17,1420.73,3652.05,226.62,8.72,278.92,5308.11,Tahlequahcity,OK
19378.0,2.89,0.42,85.9,12.37,4.6,13.55,19.86,10.13,12.59,19378.0,100.0,78965.0,80.11,1.22,69.27,25.61,1.53,16.83,87031.0,38132.0,549.0,2.85,1.83,4.84,2.83,63.17,0.0,0.0,708.94,1299.72,4450.57,8310.36,1142.18,118.16,2008.66,14021.27,LaCanadaFlintridgecity,CA
21652.0,2.73,11.91,83.95,3.03,3.6,10.98,21.64,10.3,13.3,21659.0,100.0,57568.0,82.53,0.48,63.1,28.15,2.38,17.07,65102.0,25448.0,690.0,3.21,5.33,12.26,3.45,68.82,4.55,13.65,241.15,191.1,900.9,2384.2,1365.0,9.1,450.45,4659.2,Maplewoodtownship,NJ
26359.0,2.46,2.93,90.16,0.69,1.93,12.67,23.36,10.41,14.91,0.0,0.0,26405.0,70.25,1.8,45.32,33.16,4.75,14.05,33145.0,13776.0,2782.0,10.74,7.5,20.03,4.86,59.77,3.81,76.25,22.88,133.44,1109.46,2950.93,221.13,91.5,236.38,4373.02,PoncaCitycity,OK
13035.0,2.72,1.37,97.22,1.16,1.33,13.82,27.46,13.19,10.93,9546.0,73.23,42310.0,84.04,0.6,45.37,25.51,3.98,16.47,47402.0,17313.0,643.0,4.99,6.58,17.78,6.26,66.16,0.0,7.36,0.0,360.82,250.37,441.83,58.91,0.0,368.19,751.1,Graftontown,MA
16312.0,2.77,46.17,52.96,0.72,0.53,13.82,24.17,11.46,15.68,0.0,0.0,20374.0,70.31,0.94,27.06,30.19,16.09,17.41,26076.0,11005.0,3879.0,25.36,18.2,36.91,8.37,51.75,10.93,60.13,300.63,453.68,1317.3,5487.84,360.75,0.0,825.36,7165.89,Dublincity,GA
24720.0,2.56,0.83,95.53,3.31,1.31,10.06,23.99,10.61,15.82,24720.0,100.0,53488.0,78.68,0.4,67.46,30.84,2.73,18.6,61046.0,26793.0,883.0,3.64,3.19,8.35,3.87,63.54,0.0,0.0,11.71,27.31,257.51,1006.63,70.23,7.8,39.02,1342.18,Belmonttown,MA
29038.0,2.7,0.24,98.94,0.4,1.52,12.14,23.98,11.47,13.33,24573.0,84.62,40683.0,79.46,0.72,51.56,29.11,4.75,15.95,45695.0,17166.0,1078.0,3.73,10.72,25.34,5.4,65.37,0.0,6.68,20.03,597.6,520.82,1946.38,200.31,3.34,624.31,2670.85,Cumberlandtown,RI
193187.0,2.46,7.11,89.25,2.38,2.4,13.62,28.54,14.12,11.82,193187.0,100.0,26703.0,78.52,0.95,41.51,27.59,7.15,15.87,32772.0,13710.0,24137.0,12.89,5.59,18.98,4.95,66.43,4.6,42.97,138.63,275.21,1015.93,6017.34,436.86,119.19,461.42,7589.33,DesMoinescity,IA
31300.0,2.47,4.12,92.37,2.6,1.34,17.29,34.3,19.36,8.63,31300.0,100.0,27558.0,80.46,0.47,40.54,18.01,7.9,23.04,32792.0,13053.0,4728.0,15.39,8.32,22.23,6.4,60.53,3.33,19.96,29.94,69.86,615.48,2585.0,182.98,13.31,123.1,3396.77,Fairborncity,OH
75728.0,2.36,29.12,67.89,2.38,1.72,11.33,24.76,11.41,14.81,75728.0,100.0,40579.0,78.35,0.59,52.96,29.42,3.71,15.33,49718.0,21098.0,4371.0,5.83,5.17,15.21,5.77,63.8,3.74,,254.26,523.47,1235.14,4179.03,1496.87,16.2,,6927.24,Southfieldcity,MI
14288.0,2.55,0.8,98.04,0.78,1.31,11.33,25.03,11.4,13.1,11217.0,78.51,39864.0,80.07,0.16,52.16,27.07,3.76,19.15,46980.0,18031.0,649.0,4.56,8.73,20.88,4.71,66.91,0.0,27.65,6.91,179.74,587.63,1569.31,283.44,27.65,214.31,2468.03,Seymourtown,CT
60110.0,2.51,2.18,93.98,2.84,3.15,11.46,21.5,10.78,18.84,60110.0,100.0,49642.0,75.2,0.8,67.47,35.33,3.78,21.73,60518.0,26943.0,2103.0,3.63,5.83,12.68,3.96,60.22,1.66,1.66,129.61,93.05,963.78,2512.46,353.94,14.96,225.99,3845.13,WestHartfordtown,CT
22207.0,2.61,0.76,95.33,3.23,0.82,14.25,30.96,16.62,7.79,22246.0,100.0,40324.0,87.53,0.91,55.09,17.85,3.07,11.44,47888.0,18818.0,1432.0,6.54,3.93,9.59,3.98,74.69,0.0,,18.34,151.31,843.69,2448.53,243.02,18.34,,3553.58,NewBrightoncity,MN
13900.0,2.37,0.17,97.74,0.58,2.1,13.69,22.59,10.5,14.95,0.0,0.0,23819.0,72.14,1.7,43.03,33.24,6.39,17.15,30250.0,12294.0,1460.0,10.73,8.47,20.22,5.82,59.56,0.0,40.21,0.0,93.82,415.49,3096.1,214.45,26.81,134.03,3752.85,Sheridancity,WY
23788.0,2.57,1.82,95.3,1.85,0.95,10.97,26.07,11.27,11.6,23788.0,100.0,37093.0,84.49,0.68,50.33,24.37,2.93,17.4,40764.0,15820.0,906.0,3.85,3.86,13.24,4.76,70.8,12.98,,86.55,134.16,545.29,2241.74,225.04,17.31,,3029.39,Crystalcity,MN
50418.0,3.05,2.48,85.67,1.41,18.99,14.89,25.91,11.52,10.7,50418.0,100.0,30795.0,72.46,0.51,29.4,28.84,11.73,18.98,33009.0,11472.0,6246.0,12.49,8.85,28.73,9.21,52.65,15.14,31.97,109.38,238.94,1346.17,2014.2,683.18,30.29,395.44,4073.84,Hesperiacity,CA
26687.0,2.57,0.92,93.14,2.32,6.66,24.78,43.68,30.33,6.7,0.0,0.0,19642.0,85.94,2.23,47.56,17.19,4.5,10.82,30340.0,11652.0,5035.0,21.03,3.51,10.0,4.79,59.23,3.64,18.21,21.86,240.43,327.86,3016.28,138.43,25.5,284.14,3508.07,Laramiecity,WY
12967.0,2.38,20.03,78.72,0.52,1.66,10.58,19.91,9.39,25.46,0.0,0.0,21328.0,58.38,0.91,41.97,49.2,6.28,24.97,25185.0,11829.0,1882.0,14.8,10.27,29.99,7.37,45.73,13.04,52.16,110.84,332.53,410.77,1982.13,156.48,0.0,508.57,2549.39,Eustiscity,FL
12038.0,2.47,1.43,97.65,0.65,0.43,11.26,27.27,12.93,12.86,12038.0,100.0,29647.0,82.23,0.1,46.72,27.29,5.04,19.13,36053.0,13984.0,717.0,6.04,10.78,27.44,4.9,64.03,0.0,50.83,33.89,33.89,499.83,1956.96,228.74,0.0,118.6,2685.53,Readingcity,OH
11739.0,2.82,0.94,97.5,0.74,0.79,14.27,29.74,13.76,7.71,0.0,0.0,37783.0,83.51,1.8,46.18,21.53,4.82,11.2,42062.0,15018.0,578.0,5.08,8.37,18.38,4.65,71.72,0.0,30.37,45.56,182.23,728.93,3902.81,364.46,15.19,258.16,5011.39,Shakopeecity,MN
10795.0,2.63,6.33,92.86,0.26,0.33,15.03,25.72,12.11,11.96,10795.0,100.0,28693.0,78.42,1.95,34.52,29.28,7.58,14.54,33427.0,12153.0,1135.0,10.52,13.96,29.44,5.6,62.11,0.0,8.5,17.01,0.0,187.11,858.99,51.03,,25.51,,Hartsellecity,AL
15238.0,2.38,18.59,80.8,0.31,0.45,12.23,23.1,11.44,17.13,0.0,0.0,21133.0,69.18,0.47,25.75,37.74,7.77,20.17,26306.0,11034.0,2428.0,16.19,20.61,42.28,4.86,57.77,12.43,0.0,118.11,348.11,1224.59,4046.75,323.24,18.65,478.65,5613.23,Edencity,NC
51266.0,2.83,0.95,76.55,4.06,33.93,13.94,30.43,14.79,9.63,51266.0,100.0,39967.0,83.03,0.71,40.01,21.89,6.42,15.66,44767.0,16196.0,4082.0,8.03,9.97,23.7,5.51,67.75,7.42,31.52,165.02,700.87,838.08,2504.96,610.02,29.67,904.83,3982.72,LaHabracity,CA
15820.0,2.37,4.25,81.41,0.58,1.26,18.54,30.44,19.51,17.77,0.0,0.0,15795.0,62.45,1.41,33.28,36.76,10.01,15.79,23223.0,10491.0,3382.0,22.93,12.72,29.43,8.39,51.63,0.0,31.34,62.69,438.82,1128.39,3391.42,219.41,43.88,532.85,4783.1,Adacity,OK
11997.0,3.07,1.08,96.2,2.32,2.72,13.15,23.77,12.09,7.79,11997.0,100.0,63384.0,91.05,0.46,63.63,18.42,1.55,13.16,66569.0,23557.0,179.0,1.53,5.36,11.77,2.99,71.14,0.0,0.0,0.0,24.59,49.17,614.65,24.59,8.2,24.59,696.61,Oaklandborough,NJ
29563.0,3.08,0.97,65.02,6.55,34.84,15.62,27.55,12.98,11.28,0.0,0.0,22168.0,69.83,1.25,29.02,30.11,20.78,15.93,25268.0,9666.0,7593.0,26.82,22.88,39.22,12.79,49.82,12.27,42.96,153.42,380.48,1414.54,4795.95,932.8,6.14,589.14,7149.43,Portervillecity,CA
131591.0,2.62,18.96,57.25,8.11,27.29,12.4,28.85,13.61,11.28,131591.0,100.0,35103.0,78.21,0.61,43.81,21.4,9.16,11.6,40435.0,19588.0,19043.0,14.92,11.37,22.48,6.3,62.15,20.02,32.63,618.49,609.59,1332.65,3565.6,1002.64,37.82,1280.74,5938.71,Pasadenacity,CA
28334.0,2.49,8.0,91.54,0.22,0.5,11.82,22.05,10.84,20.09,0.0,0.0,17103.0,59.41,0.39,36.97,43.74,15.88,21.82,23220.0,9298.0,5429.0,19.69,12.07,32.17,10.36,43.7,10.77,53.87,226.26,215.49,1063.07,1971.7,427.38,79.01,506.39,3541.16,NewCastlecity,PA
17366.0,2.66,22.83,75.96,0.92,0.37,15.31,27.96,14.13,10.91,17366.0,100.0,27552.0,75.87,1.1,35.32,25.94,8.64,17.07,34483.0,12642.0,2892.0,17.16,10.44,26.91,6.07,58.93,0.0,9.81,147.12,696.35,637.5,3486.66,142.21,,853.28,,Northportcity,AL
14369.0,2.47,1.22,97.54,0.9,0.57,11.45,22.27,10.81,15.95,11935.0,83.06,32124.0,75.35,0.17,58.06,31.84,2.66,21.17,38492.0,15169.0,560.0,4.02,10.58,24.42,3.26,62.31,0.0,0.0,82.11,41.06,376.35,4680.44,109.48,0.0,123.17,5166.28,WestManchestertownship,PA
10687.0,2.53,17.03,82.03,0.28,0.81,16.76,27.7,16.85,17.47,10687.0,100.0,14423.0,56.46,0.17,32.47,43.23,20.54,22.98,19079.0,8025.0,2630.0,26.75,12.87,33.44,12.86,43.53,17.92,8.96,215.0,215.0,519.57,1048.11,125.41,8.96,456.87,1702.05,BeaverFallscity,PA
10033.0,2.93,11.17,87.79,0.56,0.49,20.03,31.51,20.45,15.04,0.0,0.0,23839.0,69.61,1.6,36.86,36.51,6.82,17.86,29214.0,10354.0,897.0,11.41,16.01,33.47,3.75,51.22,0.0,47.29,56.75,293.23,756.72,3178.21,104.05,9.46,397.28,4048.43,Fultoncity,MO
16491.0,2.46,21.9,76.14,0.41,3.78,16.68,28.19,17.14,21.02,0.0,0.0,20380.0,61.34,1.16,41.01,44.58,6.22,23.3,25081.0,10590.0,2993.0,20.32,8.87,27.12,7.43,45.66,10.91,65.47,463.75,1423.97,3437.18,8445.63,862.02,21.82,1964.1,12766.65,DeLandcity,FL
43264.0,2.5,7.67,91.48,0.43,0.65,13.3,27.87,12.92,12.54,43264.0,100.0,21003.0,71.92,0.33,30.29,32.08,9.97,14.09,26236.0,10293.0,8334.0,19.83,17.48,37.55,7.63,56.91,11.66,67.62,405.73,1102.92,2557.94,5316.42,536.31,170.22,1587.93,8580.89,Covingtoncity,KY
16270.0,2.86,0.45,97.05,1.75,0.33,29.33,48.62,36.95,8.87,0.0,0.0,20184.0,82.45,5.71,49.1,22.85,3.94,12.94,30496.0,9723.0,3037.0,22.83,9.93,15.55,3.91,61.4,0.0,17.21,11.47,17.21,631.02,2311.84,149.15,0.0,45.89,3092.01,Brookingscity,SD
15346.0,2.71,1.64,91.75,0.22,1.51,15.02,25.71,11.23,9.85,15395.0,100.0,28315.0,78.95,1.5,35.19,24.45,5.66,14.92,34073.0,12589.0,1254.0,8.3,7.49,24.95,5.44,64.28,0.0,30.13,108.45,253.06,825.45,2783.64,680.85,6.03,391.64,4295.96,SandSpringscity,OK
43929.0,2.74,0.58,95.34,1.22,4.18,15.77,28.02,12.99,9.29,43929.0,100.0,29887.0,83.25,1.31,44.45,21.63,5.12,13.93,35162.0,13107.0,4557.0,10.5,5.12,15.78,4.75,66.09,1.95,37.07,23.41,282.93,827.32,4612.68,224.39,50.73,345.37,5715.12,IdahoFallscity,ID
288091.0,2.67,1.85,90.07,1.51,10.88,14.41,29.13,13.64,11.38,288091.0,100.0,30273.0,79.11,0.81,40.54,24.23,3.8,15.78,35297.0,13506.0,27087.0,9.5,4.97,15.21,5.11,64.22,1.85,34.19,126.29,556.9,1436.61,4444.73,836.89,26.49,719.23,6744.72,Mesacity,AZ
14133.0,2.62,1.7,94.42,2.97,1.97,11.89,25.45,11.3,11.06,11133.0,78.65,44044.0,84.53,0.41,53.51,22.44,2.42,14.38,54566.0,20922.0,466.0,3.45,3.83,9.35,4.41,68.35,0.0,20.37,13.58,278.44,400.68,1500.85,258.06,0.0,312.39,2159.59,Westboroughtown,MA
12747.0,2.82,12.07,82.57,0.38,8.07,15.99,26.89,13.54,8.72,8616.0,67.59,32083.0,79.48,1.78,37.65,25.41,11.34,19.16,35732.0,12703.0,1725.0,13.7,7.23,24.24,8.32,59.89,0.0,,53.45,91.63,488.7,1542.46,84.0,7.64,,2122.79,Bridgeporttownship,MI
11631.0,2.93,0.65,96.03,2.28,2.61,17.68,28.64,14.52,4.75,11631.0,100.0,47513.0,92.68,0.84,46.17,11.17,2.78,12.31,53178.0,17438.0,414.0,3.61,5.18,14.97,5.09,72.41,0.0,,33.36,125.08,700.47,4561.37,583.72,16.68,,5862.24,Woodhavencity,MI
18100.0,2.35,0.38,96.39,0.35,5.62,10.48,19.4,8.8,24.95,18196.0,100.0,19686.0,60.02,0.45,35.98,45.6,6.29,25.76,23151.0,9946.0,3005.0,16.72,10.37,29.89,6.82,45.31,4.52,36.19,22.62,325.75,968.19,3298.19,275.98,27.15,389.09,4569.52,ApacheJunctioncity,AZ
280039.0,2.82,4.82,61.64,26.37,19.39,12.25,26.29,12.39,10.71,279874.0,99.98,43088.0,82.17,0.57,47.05,22.72,5.77,16.49,48707.0,17622.0,16162.0,5.85,7.33,18.13,4.43,67.21,3.56,8.9,138.84,226.07,589.2,2659.4,523.34,37.38,377.37,3809.32,SouthSanFranciscodivision,CA
10325.0,2.55,0.83,96.39,1.8,2.32,10.97,25.44,11.11,11.5,10325.0,100.0,43253.0,82.29,1.5,50.42,25.36,3.69,15.9,50874.0,19202.0,574.0,5.57,4.25,13.74,5.92,69.63,0.0,19.1,0.0,238.75,592.11,840.42,76.4,28.65,257.86,1537.58,Maynardtown,MA
18601.0,2.62,30.39,56.66,0.62,0.45,14.68,25.9,12.69,13.68,0.0,0.0,19030.0,71.8,1.18,23.83,30.69,17.99,12.13,24211.0,10704.0,5235.0,29.1,17.8,38.36,8.66,53.71,20.49,10.24,394.35,537.74,3077.95,6918.98,686.26,56.34,962.82,10739.53,Lumbertoncity,NC
22987.0,2.57,7.09,91.75,0.79,0.95,11.42,20.06,8.51,15.25,22987.0,100.0,41489.0,75.26,0.87,63.61,33.11,2.78,18.49,49494.0,20238.0,889.0,3.96,3.77,10.51,3.7,62.68,4.3,0.0,47.3,73.09,305.27,1358.67,146.19,25.8,124.69,1835.93,WebsterGrovescity,MO
133793.0,2.69,38.85,58.41,1.75,1.97,15.27,30.86,15.85,8.9,133793.0,100.0,30144.0,82.79,0.46,35.64,20.28,5.73,20.45,34291.0,13099.0,13831.0,10.82,6.84,20.31,5.87,64.86,9.93,34.74,233.28,177.97,682.11,3922.46,397.78,51.76,455.92,5054.1,Hamptoncity,VA
14789.0,2.37,0.22,98.77,0.67,0.76,12.71,23.52,10.64,15.39,0.0,0.0,28381.0,73.54,2.4,50.61,32.4,5.77,19.32,35138.0,13870.0,1083.0,7.49,8.24,21.01,4.0,61.18,0.0,6.67,0.0,86.77,433.83,3116.87,193.55,,93.44,,Newtoncity,IA
49188.0,2.71,49.29,49.64,0.7,1.03,15.12,27.45,12.96,12.72,49188.0,100.0,18546.0,70.5,0.36,27.78,28.74,14.61,16.75,23151.0,10887.0,13710.0,28.78,14.08,31.37,11.25,51.28,45.39,49.71,252.87,3486.14,1638.25,6741.01,618.12,0.0,3834.1,8997.38,Alexandriacity,LA
70811.0,2.85,4.21,93.23,1.26,2.81,15.39,29.94,14.71,7.33,70811.0,100.0,32659.0,81.77,0.38,31.61,20.72,11.19,15.91,36244.0,12955.0,8325.0,11.92,9.06,31.8,8.88,59.98,5.8,,200.22,631.14,1057.7,4465.85,677.57,59.49,,6260.61,Taylorcity,MI
10753.0,2.53,1.28,98.36,0.2,1.13,13.06,23.38,11.62,17.01,10753.0,100.0,20036.0,63.85,0.16,38.33,39.86,10.0,25.7,24126.0,10048.0,1692.0,16.7,14.37,35.59,9.34,43.98,0.0,0.0,9.23,27.69,738.28,2565.52,313.77,0.0,36.91,3617.57,Moundsvillecity,WV
226338.0,2.74,6.43,80.74,4.82,4.09,13.96,28.98,13.23,3.48,221745.0,97.97,43946.0,90.83,1.16,71.66,9.3,6.38,11.91,50098.0,19620.0,15614.0,7.07,2.81,9.61,6.46,73.29,9.07,83.63,224.06,556.21,741.62,4205.13,547.14,41.42,872.98,5535.31,Anchoragecity,AK
155037.0,2.45,7.52,78.73,4.61,16.28,13.16,34.64,15.76,5.01,155037.0,100.0,31767.0,90.72,0.92,35.28,10.97,2.28,7.89,37072.0,16424.0,16209.0,10.55,7.43,19.29,5.24,75.65,4.76,39.88,110.1,246.99,989.75,4513.1,533.86,26.78,401.73,6063.49,Irvingcity,TX
25001.0,2.58,3.28,95.48,0.74,1.38,19.92,33.11,20.65,11.62,0.0,0.0,30938.0,76.93,0.68,52.03,28.57,5.1,15.66,40638.0,15876.0,2028.0,8.87,7.06,16.55,5.46,59.96,0.0,76.72,49.87,1204.5,939.81,3694.04,153.44,26.85,1331.08,4814.15,SaratogaSpringscity,NY
12563.0,3.14,0.19,98.46,1.18,0.52,15.39,21.75,10.85,7.89,2075.0,16.52,63782.0,86.11,0.93,65.58,17.51,0.5,14.35,68187.0,25883.0,274.0,2.24,4.76,10.34,3.83,70.83,0.0,0.0,7.88,23.64,149.69,779.96,63.03,0.0,31.51,992.67,Bedfordtown,NH
37708.0,2.5,18.85,69.02,0.53,1.5,13.67,24.46,11.63,16.42,0.0,0.0,19507.0,64.99,0.99,29.34,36.05,11.68,18.86,24733.0,10436.0,8214.0,22.47,11.28,31.06,6.21,51.58,15.31,99.49,278.05,760.18,2135.15,4242.24,619.88,51.02,1153.03,7048.29,Muskogeecity,OK
23916.0,2.75,0.13,98.74,0.47,0.92,13.83,27.68,12.85,10.66,0.0,0.0,34337.0,81.15,0.46,53.95,24.98,4.52,13.82,38565.0,13957.0,1025.0,4.37,10.04,19.66,3.43,68.31,0.0,21.87,3.64,102.06,331.69,3991.25,160.38,32.8,127.57,4516.13,WestBendcity,WI
94440.0,2.6,27.19,70.8,1.35,1.71,16.61,31.09,16.76,8.64,94460.0,100.0,23430.0,78.83,1.1,34.59,20.48,7.99,11.08,30957.0,12925.0,19898.0,21.89,12.13,24.79,8.73,57.69,17.49,48.58,238.05,565.48,1450.63,5702.43,370.19,50.52,869.6,7573.77,Lafayettecity,LA
15698.0,2.39,0.67,98.59,0.41,0.38,12.91,24.54,11.68,14.74,0.0,0.0,22405.0,70.03,0.21,38.61,31.52,8.23,20.3,28457.0,11612.0,1936.0,12.51,8.41,23.23,8.37,56.09,0.0,17.96,53.87,101.75,269.33,2364.14,95.76,5.99,173.57,2735.22,NewPhiladelphiacity,OH
25265.0,2.7,2.97,96.08,0.64,0.52,14.71,26.32,12.85,9.27,21897.0,86.67,34670.0,82.44,0.95,42.03,22.84,5.43,18.91,39841.0,14134.0,1847.0,7.4,5.74,20.22,3.68,68.31,6.07,24.28,103.18,69.8,391.49,3232.07,206.37,12.14,203.33,3842.07,Jacksontownship,OH
22631.0,2.6,31.74,67.21,0.53,0.76,14.86,26.95,13.21,13.65,22631.0,100.0,19016.0,68.24,0.85,25.23,30.84,9.36,13.57,25285.0,9990.0,5526.0,25.16,13.4,32.59,7.17,53.39,30.16,90.47,305.89,965.06,1865.49,9861.7,323.12,77.55,1391.58,12127.87,Texarkanacity,AR
12053.0,2.9,2.24,92.09,5.06,2.53,10.28,21.07,10.06,17.32,12053.0,100.0,55464.0,80.63,0.53,66.51,32.74,2.04,21.35,61728.0,23052.0,332.0,3.0,6.71,16.78,3.13,59.7,0.0,8.17,65.4,310.64,817.46,1381.51,253.41,89.92,384.21,2542.3,CedarGrovetownship,NJ
32893.0,3.07,1.85,95.15,2.72,0.85,16.62,21.53,10.63,5.06,32893.0,100.0,69019.0,90.11,2.18,68.13,12.69,0.97,11.46,71958.0,28087.0,364.0,1.11,0.61,2.78,2.28,70.03,0.0,2.75,16.49,8.25,167.69,1575.21,87.97,5.5,27.49,1836.38,Germantowncity,TN
34378.0,2.45,21.82,75.5,1.7,1.34,13.65,25.55,12.19,15.4,34378.0,100.0,21881.0,71.57,0.31,34.9,32.24,9.39,20.27,26629.0,12169.0,6571.0,19.64,12.12,29.65,7.83,54.05,7.78,59.63,191.85,697.42,1635.94,6087.48,474.45,44.07,956.68,8241.94,PanamaCitycity,FL
37986.0,2.41,51.31,35.45,3.97,15.3,12.32,26.47,12.98,16.65,37986.0,100.0,20309.0,68.54,0.5,22.62,35.52,14.85,14.35,27804.0,12017.0,9208.0,24.97,15.95,41.66,9.63,55.72,27.21,125.16,1749.56,1681.54,3450.15,22164.78,1118.31,277.54,3583.48,27010.77,AtlanticCitycity,NJ
50689.0,2.77,5.71,73.24,10.38,20.73,14.06,34.37,17.33,6.67,50689.0,100.0,38433.0,87.84,0.69,39.67,14.9,4.75,10.19,42840.0,18120.0,3339.0,6.85,5.44,14.0,4.48,75.45,3.4,20.42,154.83,166.74,1151.87,3579.81,573.38,56.15,345.39,5361.21,Tustincity,CA
22282.0,3.1,9.26,73.2,6.79,18.51,14.68,30.15,13.19,6.14,0.0,0.0,26701.0,82.4,1.28,33.32,16.76,13.51,19.98,29110.0,10401.0,2765.0,12.58,10.39,22.86,7.84,64.55,12.77,29.81,106.46,562.08,1733.09,3146.82,421.56,42.58,711.12,5344.06,Atwatercity,CA
11712.0,2.38,5.16,93.4,1.12,0.92,10.37,24.64,11.01,15.54,11712.0,100.0,35795.0,77.0,1.27,55.57,32.79,4.26,20.27,44171.0,17626.0,397.0,3.39,3.44,12.09,3.84,66.79,0.0,17.12,51.37,162.67,239.73,1369.86,222.6,0.0,231.16,1832.19,Lansdowneborough,PA
11999.0,2.6,1.33,96.41,1.26,2.45,12.03,25.44,12.08,13.02,6931.0,57.76,34720.0,82.75,3.76,54.82,24.96,1.93,14.93,40116.0,16904.0,594.0,4.98,12.74,27.54,2.34,69.97,0.0,8.19,65.55,73.75,532.61,3539.82,213.04,0.0,147.49,4285.48,EastLampetertownship,PA
38936.0,2.5,2.45,93.6,0.45,5.62,13.57,26.49,12.77,14.05,38936.0,100.0,21380.0,67.91,0.37,38.65,33.89,15.24,20.04,28038.0,10782.0,6967.0,18.06,10.61,30.0,13.52,51.65,0.0,,139.89,466.29,904.07,3605.94,303.09,25.9,,4839.0,BayCitycity,MI
17737.0,2.46,1.14,91.22,1.19,5.94,15.8,29.68,16.21,13.06,0.0,0.0,19382.0,71.65,0.78,37.69,29.02,8.67,14.09,25644.0,10936.0,3717.0,21.77,9.09,24.67,9.39,53.48,10.44,52.19,130.47,313.12,1273.35,2609.33,407.06,26.09,506.21,4315.83,KlamathFallscity,OR
10497.0,2.81,0.16,99.05,0.66,0.53,13.65,22.52,11.18,14.89,6789.0,64.68,41449.0,78.59,1.42,53.58,31.85,2.98,17.57,47420.0,16298.0,415.0,4.08,12.67,28.52,6.22,61.79,0.0,9.24,9.24,517.27,591.17,1274.71,129.32,0.0,535.75,1995.2,NorthSmithfieldtown,RI
25746.0,2.8,0.93,96.78,1.77,1.41,13.16,26.19,12.32,9.06,20814.0,80.84,44210.0,86.08,0.73,45.49,21.39,3.77,12.92,51073.0,17930.0,974.0,3.81,5.71,17.56,6.35,71.26,7.69,15.37,111.47,76.87,557.33,3958.95,1264.56,15.37,211.4,5796.21,Salemtown,NH
13404.0,2.8,0.28,79.3,0.46,31.42,12.84,23.68,11.71,22.74,0.0,0.0,22253.0,58.61,1.48,45.57,47.61,8.52,23.12,25389.0,9302.0,2914.0,22.45,20.1,36.64,5.64,47.51,14.08,70.42,154.92,281.67,767.55,5323.57,549.26,84.5,521.09,6724.88,Woodburncity,OR
54249.0,3.67,8.46,40.89,17.67,49.61,19.27,37.89,21.93,8.32,54249.0,100.0,22129.0,77.4,0.49,21.4,22.5,20.05,16.71,24040.0,8658.0,10092.0,21.34,21.16,41.07,8.18,60.95,12.11,53.61,565.48,838.71,1732.75,3460.32,2244.63,58.8,1469.9,7496.5,NationalCitycity,CA
12767.0,2.74,1.02,96.77,1.03,2.93,13.45,24.99,11.69,8.99,0.0,0.0,45884.0,85.1,0.83,53.91,21.24,2.26,12.62,51534.0,17698.0,421.0,3.33,3.18,14.15,4.84,72.21,0.0,0.0,30.4,38.0,592.75,1086.71,45.6,7.6,68.39,1732.65,Clintontown,CT
15696.0,3.83,0.05,97.69,0.77,2.4,20.03,30.7,13.79,7.26,15696.0,100.0,29624.0,80.03,2.42,42.13,24.26,5.68,19.1,31851.0,8620.0,1221.0,8.08,6.87,16.35,6.09,61.51,0.0,37.63,0.0,150.51,483.77,3144.49,166.63,0.0,188.13,3794.88,AmericanForkcity,UT
56741.0,2.75,1.52,89.39,4.6,9.85,13.48,27.36,12.18,6.45,56741.0,100.0,49149.0,87.52,0.7,49.73,15.83,4.61,15.13,53181.0,19330.0,2915.0,5.18,3.2,11.78,4.19,73.0,1.57,17.27,56.53,238.69,994.03,3340.14,332.91,23.56,314.07,4690.64,Livermorecity,CA
11026.0,2.71,0.79,98.77,0.25,0.14,14.91,29.09,14.17,9.85,11026.0,100.0,25569.0,75.34,0.89,27.69,27.92,10.26,17.39,30020.0,10566.0,1785.0,16.4,18.36,39.42,8.17,56.47,0.0,8.71,43.53,182.83,1131.81,3412.85,217.66,0.0,235.07,4762.32,Franklincity,OH
